,grid size,height,refractory period,max distance,probability of spontaneous_activity,random connection,spikes_total,spikes_neighbours,spikes_input
0,50.0,7.0,1.0,3.0,0.015,False,40,0,40
1,,,,,,,46,0,46
2,,,,,,,31,0,31
3,,,,,,,30,0,30
4,,,,,,,43,0,43
5,,,,,,,40,0,40
6,,,,,,,39,0,39
7,,,,,,,26,0,26
8,,,,,,,31,0,31
9,,,,,,,32,0,32
10,,,,,,,39,0,39
11,,,,,,,41,0,41
12,,,,,,,47,0,47
13,,,,,,,40,0,40
14,,,,,,,36,0,36
15,,,,,,,42,0,42
16,,,,,,,34,0,34
17,,,,,,,34,0,34
18,,,,,,,32,0,32
19,,,,,,,22,0,22
20,,,,,,,30,0,30
21,,,,,,,30,0,30
22,,,,,,,40,0,40
23,,,,,,,30,0,30
24,,,,,,,41,0,41
25,,,,,,,43,0,43
26,,,,,,,35,0,35
27,,,,,,,26,0,26
28,,,,,,,34,0,34
29,,,,,,,40,0,40
30,,,,,,,35,0,35
31,,,,,,,40,0,40
32,,,,,,,46,0,46
33,,,,,,,38,0,38
34,,,,,,,36,0,36
35,,,,,,,34,0,34
36,,,,,,,35,0,35
37,,,,,,,30,0,30
38,,,,,,,45,0,45
39,,,,,,,42,0,42
40,,,,,,,32,0,32
41,,,,,,,41,0,41
42,,,,,,,32,0,32
43,,,,,,,49,0,49
44,,,,,,,44,0,44
45,,,,,,,40,0,40
46,,,,,,,39,0,39
47,,,,,,,26,0,26
48,,,,,,,41,0,41
49,,,,,,,35,0,35
50,,,,,,,35,0,35
51,,,,,,,40,0,40
52,,,,,,,31,0,31
53,,,,,,,27,0,27
54,,,,,,,35,0,35
55,,,,,,,41,0,41
56,,,,,,,46,0,46
57,,,,,,,34,0,34
58,,,,,,,44,0,44
59,,,,,,,31,0,31
60,,,,,,,33,0,33
61,,,,,,,35,0,35
62,,,,,,,36,0,36
63,,,,,,,36,0,36
64,,,,,,,48,0,48
65,,,,,,,21,0,21
66,,,,,,,28,0,28
67,,,,,,,39,0,39
68,,,,,,,40,0,40
69,,,,,,,36,0,36
70,,,,,,,31,0,31
71,,,,,,,36,0,36
72,,,,,,,37,0,37
73,,,,,,,35,0,35
74,,,,,,,30,0,30
75,,,,,,,36,0,36
76,,,,,,,36,0,36
77,,,,,,,34,0,34
78,,,,,,,39,0,39
79,,,,,,,37,0,37
80,,,,,,,47,0,47
81,,,,,,,31,0,31
82,,,,,,,37,0,37
83,,,,,,,37,0,37
84,,,,,,,28,0,28
85,,,,,,,35,0,35
86,,,,,,,36,0,36
87,,,,,,,40,0,40
88,,,,,,,35,0,35
89,,,,,,,38,0,38
90,,,,,,,41,0,41
91,,,,,,,24,0,24
92,,,,,,,42,0,42
93,,,,,,,42,0,42
94,,,,,,,28,0,28
95,,,,,,,38,0,38
96,,,,,,,29,0,29
97,,,,,,,31,0,31
98,,,,,,,40,0,40
99,,,,,,,28,0,28
100,,,,,,,39,0,39
101,,,,,,,33,0,33
102,,,,,,,42,0,42
103,,,,,,,37,0,37
104,,,,,,,42,0,42
105,,,,,,,41,0,41
106,,,,,,,34,0,34
107,,,,,,,37,0,37
108,,,,,,,30,0,30
109,,,,,,,40,0,40
110,,,,,,,33,0,33
111,,,,,,,35,0,35
112,,,,,,,39,0,39
113,,,,,,,32,0,32
114,,,,,,,33,0,33
115,,,,,,,36,0,36
116,,,,,,,32,0,32
117,,,,,,,32,0,32
118,,,,,,,36,0,36
119,,,,,,,40,0,40
120,,,,,,,26,0,26
121,,,,,,,33,0,33
122,,,,,,,30,0,30
123,,,,,,,42,0,42
124,,,,,,,37,0,37
125,,,,,,,43,0,43
126,,,,,,,43,0,43
127,,,,,,,40,0,40
128,,,,,,,41,0,41
129,,,,,,,37,0,37
130,,,,,,,44,0,44
131,,,,,,,29,0,29
132,,,,,,,29,0,29
133,,,,,,,41,0,41
134,,,,,,,35,0,35
135,,,,,,,33,0,33
136,,,,,,,42,0,42
137,,,,,,,41,0,41
138,,,,,,,38,0,38
139,,,,,,,42,0,42
140,,,,,,,42,0,42
141,,,,,,,37,0,37
142,,,,,,,33,0,33
143,,,,,,,48,0,48
144,,,,,,,39,0,39
145,,,,,,,35,0,35
146,,,,,,,40,0,40
147,,,,,,,38,0,38
148,,,,,,,27,0,27
149,,,,,,,34,0,34
150,,,,,,,46,0,46
151,,,,,,,31,0,31
152,,,,,,,38,0,38
153,,,,,,,26,0,26
154,,,,,,,40,0,40
155,,,,,,,30,0,30
156,,,,,,,41,0,41
157,,,,,,,40,0,40
158,,,,,,,29,0,29
159,,,,,,,33,0,33
160,,,,,,,33,0,33
161,,,,,,,38,0,38
162,,,,,,,45,0,45
163,,,,,,,40,0,40
164,,,,,,,32,0,32
165,,,,,,,34,0,34
166,,,,,,,40,0,40
167,,,,,,,38,0,38
168,,,,,,,44,0,44
169,,,,,,,29,0,29
170,,,,,,,43,0,43
171,,,,,,,50,0,50
172,,,,,,,24,0,24
173,,,,,,,35,0,35
174,,,,,,,39,0,39
175,,,,,,,32,0,32
176,,,,,,,30,0,30
177,,,,,,,44,0,44
178,,,,,,,38,0,38
179,,,,,,,36,0,36
180,,,,,,,37,0,37
181,,,,,,,39,0,39
182,,,,,,,40,0,40
183,,,,,,,31,0,31
184,,,,,,,23,0,23
185,,,,,,,29,0,29
186,,,,,,,44,0,44
187,,,,,,,30,0,30
188,,,,,,,38,0,38
189,,,,,,,41,0,41
190,,,,,,,37,0,37
191,,,,,,,39,0,39
192,,,,,,,36,0,36
193,,,,,,,40,0,40
194,,,,,,,34,0,34
195,,,,,,,26,0,26
196,,,,,,,39,0,39
197,,,,,,,24,0,24
198,,,,,,,48,0,48
199,,,,,,,40,0,40
200,,,,,,,38,0,38
201,,,,,,,33,0,33
202,,,,,,,34,0,34
203,,,,,,,39,0,39
204,,,,,,,34,0,34
205,,,,,,,43,0,43
206,,,,,,,37,0,37
207,,,,,,,37,0,37
208,,,,,,,47,0,47
209,,,,,,,36,0,36
210,,,,,,,34,0,34
211,,,,,,,41,0,41
212,,,,,,,37,0,37
213,,,,,,,41,0,41
214,,,,,,,40,0,40
215,,,,,,,41,0,41
216,,,,,,,41,0,41
217,,,,,,,41,0,41
218,,,,,,,33,0,33
219,,,,,,,51,0,51
220,,,,,,,36,0,36
221,,,,,,,34,0,34
222,,,,,,,38,0,38
223,,,,,,,40,0,40
224,,,,,,,32,0,32
225,,,,,,,41,0,41
226,,,,,,,42,0,42
227,,,,,,,32,0,32
228,,,,,,,40,0,40
229,,,,,,,30,0,30
230,,,,,,,50,0,50
231,,,,,,,35,0,35
232,,,,,,,34,0,34
233,,,,,,,28,0,28
234,,,,,,,39,0,39
235,,,,,,,31,0,31
236,,,,,,,24,0,24
237,,,,,,,28,0,28
238,,,,,,,34,0,34
239,,,,,,,40,0,40
240,,,,,,,39,0,39
241,,,,,,,37,0,37
242,,,,,,,30,0,30
243,,,,,,,39,0,39
244,,,,,,,32,0,32
245,,,,,,,28,0,28
246,,,,,,,39,0,39
247,,,,,,,39,0,39
248,,,,,,,28,0,28
249,,,,,,,27,0,27
250,,,,,,,46,0,46
251,,,,,,,34,0,34
252,,,,,,,38,0,38
253,,,,,,,40,0,40
254,,,,,,,33,0,33
255,,,,,,,40,0,40
256,,,,,,,23,0,23
257,,,,,,,31,0,31
258,,,,,,,40,0,40
259,,,,,,,37,0,37
260,,,,,,,31,0,31
261,,,,,,,28,0,28
262,,,,,,,46,0,46
263,,,,,,,28,0,28
264,,,,,,,34,0,34
265,,,,,,,45,0,45
266,,,,,,,30,0,30
267,,,,,,,41,0,41
268,,,,,,,37,0,37
269,,,,,,,42,0,42
270,,,,,,,36,0,36
271,,,,,,,44,0,44
272,,,,,,,27,0,27
273,,,,,,,38,0,38
274,,,,,,,45,0,45
