,grid size,height,refractory period,max distance,probability of spontaneous_activity,random connection,spikes_total,spikes_neighbours,spikes_input
0,50.0,1.0,7.0,3.0,0.02,False,154,112,42
1,,,,,,,1102,1078,24
2,,,,,,,1058,1056,2
3,,,,,,,179,179,0
4,,,,,,,3,3,0
5,,,,,,,0,0,0
6,,,,,,,0,0,0
7,,,,,,,0,0,0
8,,,,,,,0,0,0
9,,,,,,,3,0,3
10,,,,,,,100,78,22
11,,,,,,,665,639,26
12,,,,,,,1250,1239,11
13,,,,,,,463,463,0
14,,,,,,,19,19,0
15,,,,,,,0,0,0
16,,,,,,,0,0,0
17,,,,,,,0,0,0
18,,,,,,,0,0,0
19,,,,,,,4,0,4
20,,,,,,,87,77,10
21,,,,,,,455,427,28
22,,,,,,,1124,1105,19
23,,,,,,,684,681,3
24,,,,,,,137,137,0
25,,,,,,,9,9,0
26,,,,,,,0,0,0
27,,,,,,,0,0,0
28,,,,,,,0,0,0
29,,,,,,,2,0,2
30,,,,,,,63,56,7
31,,,,,,,315,299,16
32,,,,,,,737,710,27
33,,,,,,,985,977,8
34,,,,,,,366,366,0
35,,,,,,,32,32,0
36,,,,,,,0,0,0
37,,,,,,,0,0,0
38,,,,,,,1,0,1
39,,,,,,,31,28,3
40,,,,,,,149,146,3
41,,,,,,,294,277,17
42,,,,,,,641,615,26
43,,,,,,,897,890,7
44,,,,,,,415,415,0
45,,,,,,,59,59,0
46,,,,,,,13,13,0
47,,,,,,,0,0,0
48,,,,,,,1,0,1
49,,,,,,,31,28,3
50,,,,,,,113,107,6
51,,,,,,,263,247,16
52,,,,,,,584,559,25
53,,,,,,,809,797,12
54,,,,,,,515,511,4
55,,,,,,,149,144,5
56,,,,,,,33,32,1
57,,,,,,,2,2,0
58,,,,,,,0,0,0
59,,,,,,,6,0,6
60,,,,,,,104,98,6
61,,,,,,,231,213,18
62,,,,,,,583,567,16
63,,,,,,,834,821,13
64,,,,,,,521,519,2
65,,,,,,,150,150,0
66,,,,,,,58,58,0
67,,,,,,,13,13,0
68,,,,,,,0,0,0
69,,,,,,,4,0,4
70,,,,,,,110,106,4
71,,,,,,,281,272,9
72,,,,,,,390,375,15
73,,,,,,,619,602,17
74,,,,,,,651,647,4
75,,,,,,,338,334,4
76,,,,,,,100,99,1
77,,,,,,,7,7,0
78,,,,,,,0,0,0
79,,,,,,,3,0,3
80,,,,,,,71,65,6
81,,,,,,,248,234,14
82,,,,,,,450,439,11
83,,,,,,,542,525,17
84,,,,,,,575,563,12
85,,,,,,,495,493,2
86,,,,,,,105,105,0
87,,,,,,,11,11,0
88,,,,,,,0,0,0
89,,,,,,,2,0,2
90,,,,,,,45,40,5
91,,,,,,,170,154,16
92,,,,,,,430,415,15
93,,,,,,,594,585,9
94,,,,,,,589,570,19
95,,,,,,,482,476,6
96,,,,,,,171,171,0
97,,,,,,,17,17,0
98,,,,,,,0,0,0
99,,,,,,,1,0,1
100,,,,,,,29,28,1
101,,,,,,,97,87,10
102,,,,,,,304,286,18
103,,,,,,,650,642,8
104,,,,,,,677,663,14
105,,,,,,,519,514,5
106,,,,,,,175,175,0
107,,,,,,,38,38,0
108,,,,,,,10,10,0
109,,,,,,,4,0,4
110,,,,,,,53,52,1
111,,,,,,,109,104,5
112,,,,,,,231,217,14
113,,,,,,,508,496,12
114,,,,,,,611,604,7
115,,,,,,,532,521,11
116,,,,,,,379,378,1
117,,,,,,,72,72,0
118,,,,,,,1,1,0
119,,,,,,,2,0,2
120,,,,,,,42,39,3
121,,,,,,,149,143,6
122,,,,,,,230,223,7
123,,,,,,,305,284,21
124,,,,,,,638,628,10
125,,,,,,,596,584,12
126,,,,,,,426,424,2
127,,,,,,,99,98,1
128,,,,,,,13,13,0
129,,,,,,,0,0,0
130,,,,,,,2,0,2
131,,,,,,,58,50,8
132,,,,,,,221,212,9
133,,,,,,,349,338,11
134,,,,,,,488,473,15
135,,,,,,,643,626,17
136,,,,,,,565,559,6
137,,,,,,,171,171,0
138,,,,,,,3,3,0
139,,,,,,,0,0,0
140,,,,,,,1,0,1
141,,,,,,,33,28,5
142,,,,,,,173,168,5
143,,,,,,,286,275,11
144,,,,,,,431,415,16
145,,,,,,,547,527,20
146,,,,,,,739,735,4
147,,,,,,,271,270,1
148,,,,,,,19,19,0
149,,,,,,,0,0,0
150,,,,,,,1,0,1
151,,,,,,,32,28,4
152,,,,,,,158,149,9
153,,,,,,,319,312,7
154,,,,,,,315,304,11
155,,,,,,,474,463,11
156,,,,,,,661,655,6
157,,,,,,,350,347,3
158,,,,,,,152,152,0
159,,,,,,,36,36,0
160,,,,,,,4,2,2
161,,,,,,,44,40,4
162,,,,,,,176,170,6
163,,,,,,,287,281,6
164,,,,,,,329,323,6
165,,,,,,,424,414,10
166,,,,,,,578,572,6
167,,,,,,,430,428,2
168,,,,,,,188,186,2
169,,,,,,,41,41,0
170,,,,,,,3,1,2
171,,,,,,,37,34,3
172,,,,,,,150,141,9
173,,,,,,,363,351,12
174,,,,,,,390,386,4
175,,,,,,,397,390,7
176,,,,,,,526,515,11
177,,,,,,,462,462,0
178,,,,,,,132,131,1
179,,,,,,,40,40,0
180,,,,,,,1,1,0
181,,,,,,,6,0,6
182,,,,,,,148,138,10
183,,,,,,,332,322,10
184,,,,,,,390,378,12
185,,,,,,,383,368,15
186,,,,,,,576,564,12
187,,,,,,,484,482,2
188,,,,,,,143,143,0
189,,,,,,,31,30,1
190,,,,,,,7,7,0
191,,,,,,,3,0,3
192,,,,,,,88,84,4
193,,,,,,,259,251,8
194,,,,,,,385,370,15
195,,,,,,,469,451,18
196,,,,,,,559,546,13
197,,,,,,,473,470,3
198,,,,,,,193,193,0
199,,,,,,,65,65,0
200,,,,,,,6,6,0
201,,,,,,,4,0,4
202,,,,,,,112,107,5
203,,,,,,,263,257,6
204,,,,,,,298,294,4
205,,,,,,,350,339,11
206,,,,,,,452,435,17
207,,,,,,,629,622,7
208,,,,,,,308,305,3
209,,,,,,,75,75,0
210,,,,,,,9,9,0
211,,,,,,,5,0,5
212,,,,,,,110,105,5
213,,,,,,,281,278,3
214,,,,,,,251,245,6
215,,,,,,,286,274,12
216,,,,,,,466,455,11
217,,,,,,,487,478,9
218,,,,,,,353,347,6
