,grid size,height,refractory period,max distance,probability of spontaneous_activity,random connection,spikes_total,spikes_neighbours,spikes_input
0,50.0,4.0,5.0,3.0,0.02,True,48,0,48
1,,,,,,,48,2,46
2,,,,,,,53,4,49
3,,,,,,,50,8,42
4,,,,,,,49,4,45
5,,,,,,,56,4,52
6,,,,,,,44,6,38
7,,,,,,,47,6,41
8,,,,,,,44,1,43
9,,,,,,,37,5,32
10,,,,,,,47,0,47
11,,,,,,,48,3,45
12,,,,,,,48,6,42
13,,,,,,,46,4,42
14,,,,,,,50,4,46
15,,,,,,,52,4,48
16,,,,,,,63,5,58
17,,,,,,,58,8,50
18,,,,,,,51,9,42
19,,,,,,,48,6,42
20,,,,,,,64,3,61
21,,,,,,,60,20,40
22,,,,,,,46,11,35
23,,,,,,,52,5,47
24,,,,,,,59,8,51
25,,,,,,,48,9,39
26,,,,,,,46,5,41
27,,,,,,,59,7,52
28,,,,,,,51,7,44
29,,,,,,,56,4,52
30,,,,,,,55,4,51
31,,,,,,,53,11,42
32,,,,,,,52,4,48
33,,,,,,,49,10,39
34,,,,,,,45,4,41
35,,,,,,,46,2,44
36,,,,,,,31,1,30
37,,,,,,,44,1,43
38,,,,,,,49,6,43
39,,,,,,,47,7,40
40,,,,,,,43,4,39
41,,,,,,,49,3,46
42,,,,,,,52,2,50
43,,,,,,,57,5,52
44,,,,,,,49,5,44
45,,,,,,,51,7,44
46,,,,,,,36,7,29
47,,,,,,,51,1,50
48,,,,,,,63,7,56
49,,,,,,,58,9,49
50,,,,,,,73,14,59
51,,,,,,,71,20,51
52,,,,,,,50,13,37
53,,,,,,,45,3,42
54,,,,,,,49,3,46
55,,,,,,,52,6,46
56,,,,,,,47,6,41
57,,,,,,,52,7,45
58,,,,,,,53,5,48
59,,,,,,,49,12,37
60,,,,,,,42,6,36
61,,,,,,,49,3,46
62,,,,,,,50,10,40
63,,,,,,,54,6,48
64,,,,,,,70,7,63
65,,,,,,,51,15,36
66,,,,,,,50,1,49
67,,,,,,,46,8,38
68,,,,,,,52,8,44
69,,,,,,,49,7,42
70,,,,,,,44,5,39
71,,,,,,,50,4,46
72,,,,,,,53,5,48
73,,,,,,,60,6,54
74,,,,,,,45,8,37
75,,,,,,,41,6,35
76,,,,,,,45,2,43
77,,,,,,,48,4,44
78,,,,,,,61,5,56
79,,,,,,,48,11,37
80,,,,,,,39,3,36
81,,,,,,,45,3,42
82,,,,,,,41,3,38
83,,,,,,,54,3,51
84,,,,,,,46,7,39
85,,,,,,,57,5,52
86,,,,,,,53,8,45
87,,,,,,,53,6,47
