,grid size,height,refractory period,max distance,probability of spontaneous_activity,random connection,spikes_total,spikes_neighbours,spikes_input
0,50.0,1.0,7.0,3.0,0.02,False,159,106,53
1,,,,,,,1177,1153,24
2,,,,,,,1033,1029,4
3,,,,,,,126,126,0
4,,,,,,,1,1,0
5,,,,,,,0,0,0
6,,,,,,,0,0,0
7,,,,,,,0,0,0
8,,,,,,,2,0,2
9,,,,,,,60,56,4
10,,,,,,,251,228,23
11,,,,,,,777,744,33
12,,,,,,,1164,1160,4
13,,,,,,,240,240,0
14,,,,,,,6,6,0
15,,,,,,,0,0,0
16,,,,,,,0,0,0
17,,,,,,,0,0,0
18,,,,,,,2,0,2
19,,,,,,,51,43,8
20,,,,,,,277,265,12
21,,,,,,,620,592,28
22,,,,,,,1040,1032,8
23,,,,,,,469,468,1
24,,,,,,,38,38,0
25,,,,,,,3,3,0
26,,,,,,,0,0,0
27,,,,,,,0,0,0
28,,,,,,,0,0,0
29,,,,,,,6,0,6
30,,,,,,,166,155,11
31,,,,,,,514,484,30
32,,,,,,,986,970,16
33,,,,,,,719,718,1
34,,,,,,,106,106,0
35,,,,,,,3,3,0
36,,,,,,,0,0,0
37,,,,,,,0,0,0
38,,,,,,,0,0,0
39,,,,,,,4,0,4
40,,,,,,,103,99,4
41,,,,,,,281,258,23
42,,,,,,,769,740,29
43,,,,,,,995,987,8
44,,,,,,,308,308,0
45,,,,,,,35,35,0
46,,,,,,,5,5,0
47,,,,,,,0,0,0
48,,,,,,,0,0,0
49,,,,,,,3,0,3
50,,,,,,,74,72,2
51,,,,,,,217,203,14
52,,,,,,,595,561,34
53,,,,,,,984,973,11
54,,,,,,,510,505,5
55,,,,,,,94,94,0
56,,,,,,,22,22,0
57,,,,,,,1,1,0
58,,,,,,,0,0,0
59,,,,,,,0,0,0
60,,,,,,,6,0,6
61,,,,,,,174,158,16
62,,,,,,,566,545,21
63,,,,,,,787,766,21
64,,,,,,,727,721,6
65,,,,,,,222,220,2
66,,,,,,,18,18,0
67,,,,,,,0,0,0
68,,,,,,,0,0,0
69,,,,,,,0,0,0
70,,,,,,,7,0,7
71,,,,,,,168,153,15
72,,,,,,,546,528,18
73,,,,,,,709,689,20
74,,,,,,,655,644,11
75,,,,,,,348,344,4
76,,,,,,,67,67,0
