,grid size,height,refractory period,max distance,probability of spontaneous_activity,random connection,spikes_total,spikes_neighbours,spikes_input
0,50.0,4.0,4.0,3.0,0.025,True,65,0,65
1,,,,,,,75,12,63
2,,,,,,,106,39,67
3,,,,,,,124,73,51
4,,,,,,,167,104,63
5,,,,,,,257,219,38
6,,,,,,,605,573,32
7,,,,,,,1118,1113,5
8,,,,,,,229,229,0
9,,,,,,,83,83,0
10,,,,,,,34,28,6
11,,,,,,,14,0,14
12,,,,,,,25,0,25
13,,,,,,,57,0,57
14,,,,,,,73,10,63
15,,,,,,,94,28,66
16,,,,,,,112,45,67
17,,,,,,,125,74,51
18,,,,,,,155,107,48
19,,,,,,,220,176,44
20,,,,,,,470,425,45
21,,,,,,,1098,1086,12
22,,,,,,,431,431,0
23,,,,,,,110,109,1
24,,,,,,,84,77,7
25,,,,,,,29,25,4
26,,,,,,,18,2,16
27,,,,,,,56,2,54
28,,,,,,,86,10,76
29,,,,,,,86,29,57
30,,,,,,,89,38,51
31,,,,,,,99,46,53
32,,,,,,,119,59,60
33,,,,,,,152,101,51
34,,,,,,,238,196,42
35,,,,,,,543,512,31
36,,,,,,,1192,1183,9
37,,,,,,,256,255,1
38,,,,,,,83,81,2
39,,,,,,,35,31,4
40,,,,,,,12,1,11
41,,,,,,,18,0,18
42,,,,,,,51,0,51
43,,,,,,,46,3,43
44,,,,,,,72,11,61
45,,,,,,,85,21,64
46,,,,,,,77,29,48
47,,,,,,,99,34,65
48,,,,,,,114,53,61
49,,,,,,,136,87,49
50,,,,,,,194,137,57
51,,,,,,,356,324,32
52,,,,,,,913,891,22
53,,,,,,,777,777,0
54,,,,,,,121,120,1
55,,,,,,,83,82,1
56,,,,,,,32,29,3
57,,,,,,,10,0,10
58,,,,,,,36,0,36
59,,,,,,,58,0,58
60,,,,,,,71,13,58
61,,,,,,,89,22,67
62,,,,,,,102,41,61
63,,,,,,,114,64,50
64,,,,,,,146,87,59
65,,,,,,,204,167,37
66,,,,,,,436,386,50
67,,,,,,,1098,1084,14
68,,,,,,,502,502,0
69,,,,,,,106,106,0
70,,,,,,,66,64,2
71,,,,,,,19,10,9
72,,,,,,,16,0,16
73,,,,,,,39,0,39
74,,,,,,,73,2,71
75,,,,,,,81,20,61
76,,,,,,,64,17,47
77,,,,,,,64,12,52
78,,,,,,,63,13,50
79,,,,,,,68,10,58
80,,,,,,,71,15,56
81,,,,,,,80,19,61
82,,,,,,,75,29,46
83,,,,,,,61,25,36
84,,,,,,,65,8,57
85,,,,,,,63,13,50
86,,,,,,,49,10,39
87,,,,,,,51,3,48
88,,,,,,,66,8,58
89,,,,,,,64,9,55
90,,,,,,,74,8,66
91,,,,,,,87,15,72
92,,,,,,,99,47,52
93,,,,,,,103,54,49
94,,,,,,,101,59,42
95,,,,,,,108,61,47
96,,,,,,,105,71,34
97,,,,,,,106,52,54
98,,,,,,,115,58,57
99,,,,,,,132,77,55
100,,,,,,,177,131,46
101,,,,,,,300,257,43
102,,,,,,,758,726,32
103,,,,,,,990,988,2
104,,,,,,,142,142,0
105,,,,,,,81,79,2
106,,,,,,,37,31,6
107,,,,,,,9,2,7
108,,,,,,,25,0,25
109,,,,,,,57,1,56
110,,,,,,,66,9,57
111,,,,,,,70,13,57
112,,,,,,,78,22,56
113,,,,,,,69,23,46
114,,,,,,,68,13,55
115,,,,,,,62,13,49
116,,,,,,,64,17,47
117,,,,,,,69,14,55
118,,,,,,,73,16,57
119,,,,,,,80,20,60
120,,,,,,,95,31,64
121,,,,,,,98,52,46
122,,,,,,,118,51,67
123,,,,,,,129,84,45
124,,,,,,,148,109,39
125,,,,,,,191,160,31
126,,,,,,,338,304,34
127,,,,,,,871,853,18
128,,,,,,,817,817,0
129,,,,,,,133,133,0
130,,,,,,,103,102,1
131,,,,,,,54,48,6
132,,,,,,,14,4,10
133,,,,,,,34,0,34
134,,,,,,,53,2,51
135,,,,,,,45,2,43
136,,,,,,,62,9,53
137,,,,,,,55,11,44
138,,,,,,,42,5,37
139,,,,,,,48,4,44
140,,,,,,,65,2,63
141,,,,,,,79,17,62
142,,,,,,,82,29,53
143,,,,,,,86,32,54
144,,,,,,,97,31,66
145,,,,,,,110,51,59
146,,,,,,,122,66,56
147,,,,,,,142,86,56
148,,,,,,,195,146,49
149,,,,,,,360,316,44
150,,,,,,,888,869,19
151,,,,,,,784,784,0
152,,,,,,,130,130,0
153,,,,,,,86,86,0
154,,,,,,,37,30,7
155,,,,,,,23,3,20
156,,,,,,,37,0,37
157,,,,,,,60,2,58
158,,,,,,,73,13,60
159,,,,,,,79,16,63
160,,,,,,,79,24,55
161,,,,,,,83,28,55
162,,,,,,,78,28,50
163,,,,,,,73,22,51
164,,,,,,,61,17,44
165,,,,,,,59,12,47
166,,,,,,,57,9,48
167,,,,,,,71,9,62
168,,,,,,,72,19,53
169,,,,,,,63,18,45
170,,,,,,,55,10,45
171,,,,,,,63,5,58
172,,,,,,,73,12,61
173,,,,,,,73,20,53
174,,,,,,,63,15,48
175,,,,,,,79,13,66
176,,,,,,,68,20,48
177,,,,,,,73,13,60
178,,,,,,,80,16,64
179,,,,,,,86,34,52
180,,,,,,,89,34,55
181,,,,,,,95,39,56
182,,,,,,,88,41,47
183,,,,,,,88,32,56
184,,,,,,,79,30,49
185,,,,,,,70,18,52
186,,,,,,,69,18,51
187,,,,,,,60,13,47
188,,,,,,,59,8,51
189,,,,,,,64,5,59
190,,,,,,,74,10,64
191,,,,,,,78,20,58
192,,,,,,,62,26,36
193,,,,,,,71,11,60
194,,,,,,,83,17,66
195,,,,,,,74,35,39
196,,,,,,,60,17,43
197,,,,,,,52,11,41
198,,,,,,,56,6,50
199,,,,,,,55,5,50
200,,,,,,,78,6,72
201,,,,,,,75,23,52
202,,,,,,,87,24,63
203,,,,,,,76,36,40
204,,,,,,,81,22,59
205,,,,,,,82,30,52
206,,,,,,,58,23,35
207,,,,,,,57,10,47
208,,,,,,,70,9,61
209,,,,,,,63,17,46
210,,,,,,,67,14,53
211,,,,,,,60,13,47
212,,,,,,,69,12,57
213,,,,,,,56,17,39
214,,,,,,,56,5,51
215,,,,,,,64,9,55
216,,,,,,,58,15,43
217,,,,,,,57,5,52
218,,,,,,,77,7,70
219,,,,,,,83,30,53
220,,,,,,,71,34,37
221,,,,,,,70,12,58
222,,,,,,,69,22,47
223,,,,,,,55,10,45
224,,,,,,,42,8,34
225,,,,,,,54,3,51
226,,,,,,,74,8,66
227,,,,,,,80,31,49
228,,,,,,,83,35,48
229,,,,,,,80,19,61
230,,,,,,,74,32,42
231,,,,,,,74,24,50
232,,,,,,,63,18,45
233,,,,,,,72,21,51
234,,,,,,,76,20,56
235,,,,,,,69,15,54
236,,,,,,,81,15,66
237,,,,,,,69,28,41
238,,,,,,,77,16,61
239,,,,,,,79,23,56
240,,,,,,,88,33,55
241,,,,,,,92,31,61
242,,,,,,,89,40,49
243,,,,,,,93,46,47
244,,,,,,,99,41,58
245,,,,,,,94,41,53
246,,,,,,,96,38,58
247,,,,,,,95,53,42
248,,,,,,,88,49,39
249,,,,,,,96,48,48
250,,,,,,,96,49,47
251,,,,,,,88,42,46
252,,,,,,,79,36,43
253,,,,,,,79,24,55
254,,,,,,,71,24,47
255,,,,,,,63,18,45
256,,,,,,,79,14,65
257,,,,,,,86,31,55
258,,,,,,,96,35,61
259,,,,,,,106,42,64
260,,,,,,,124,69,55
261,,,,,,,139,103,36
262,,,,,,,210,151,59
263,,,,,,,415,374,41
264,,,,,,,1064,1053,11
265,,,,,,,547,547,0
266,,,,,,,112,111,1
267,,,,,,,76,75,1
268,,,,,,,16,13,3
269,,,,,,,19,1,18
270,,,,,,,53,0,53
271,,,,,,,70,5,65
272,,,,,,,72,18,54
273,,,,,,,75,19,56
274,,,,,,,65,20,45
275,,,,,,,67,16,51
276,,,,,,,73,18,55
277,,,,,,,83,27,56
278,,,,,,,86,29,57
279,,,,,,,78,29,49
280,,,,,,,85,24,61
281,,,,,,,79,28,51
282,,,,,,,75,30,45
283,,,,,,,82,24,58
284,,,,,,,88,37,51
285,,,,,,,93,29,64
286,,,,,,,84,36,48
287,,,,,,,91,24,67
288,,,,,,,82,38,44
289,,,,,,,92,32,60
290,,,,,,,94,49,45
291,,,,,,,116,54,62
292,,,,,,,142,95,47
293,,,,,,,182,144,38
294,,,,,,,322,275,47
295,,,,,,,809,784,25
296,,,,,,,908,907,1
297,,,,,,,136,136,0
298,,,,,,,92,91,1
299,,,,,,,39,39,0
300,,,,,,,21,2,19
301,,,,,,,39,1,38
302,,,,,,,50,3,47
303,,,,,,,57,6,51
304,,,,,,,67,8,59
305,,,,,,,63,11,52
306,,,,,,,67,15,52
307,,,,,,,61,19,42
308,,,,,,,78,15,63
309,,,,,,,94,33,61
310,,,,,,,93,40,53
311,,,,,,,108,49,59
312,,,,,,,108,65,43
313,,,,,,,124,69,55
314,,,,,,,138,103,35
315,,,,,,,192,154,38
316,,,,,,,340,298,42
317,,,,,,,843,823,20
318,,,,,,,847,847,0
319,,,,,,,138,138,0
320,,,,,,,100,99,1
321,,,,,,,70,68,2
322,,,,,,,36,17,19
323,,,,,,,31,0,31
324,,,,,,,53,0,53
325,,,,,,,47,5,42
326,,,,,,,63,4,59
327,,,,,,,60,9,51
328,,,,,,,55,8,47
329,,,,,,,59,7,52
330,,,,,,,65,9,56
331,,,,,,,66,13,53
332,,,,,,,79,13,66
333,,,,,,,83,30,53
334,,,,,,,87,39,48
