,grid size,height,refractory period,max distance,probability of spontaneous_activity,random connection,spikes_total,spikes_neighbours,spikes_input
0,50.0,2.0,1.0,3.0,0.025,False,64,0,64
1,,,,,,,411,364,47
2,,,,,,,1055,1031,24
3,,,,,,,864,861,3
4,,,,,,,494,491,3
5,,,,,,,1059,1053,6
6,,,,,,,914,912,2
7,,,,,,,525,525,0
8,,,,,,,1053,1053,0
9,,,,,,,917,917,0
10,,,,,,,529,529,0
11,,,,,,,1054,1054,0
12,,,,,,,917,917,0
13,,,,,,,529,529,0
14,,,,,,,1054,1054,0
15,,,,,,,917,917,0
16,,,,,,,529,529,0
17,,,,,,,1054,1054,0
18,,,,,,,917,917,0
19,,,,,,,529,529,0
20,,,,,,,1054,1054,0
21,,,,,,,917,917,0
22,,,,,,,529,529,0
23,,,,,,,1054,1054,0
24,,,,,,,917,917,0
25,,,,,,,529,529,0
26,,,,,,,1054,1054,0
27,,,,,,,917,917,0
28,,,,,,,529,529,0
29,,,,,,,1054,1054,0
30,,,,,,,917,917,0
31,,,,,,,529,529,0
32,,,,,,,1054,1054,0
33,,,,,,,917,917,0
34,,,,,,,529,529,0
35,,,,,,,1054,1054,0
36,,,,,,,917,917,0
37,,,,,,,529,529,0
38,,,,,,,1054,1054,0
39,,,,,,,917,917,0
40,,,,,,,529,529,0
41,,,,,,,1054,1054,0
42,,,,,,,917,917,0
43,,,,,,,529,529,0
44,,,,,,,1054,1054,0
45,,,,,,,917,917,0
46,,,,,,,529,529,0
47,,,,,,,1054,1054,0
48,,,,,,,917,917,0
49,,,,,,,529,529,0
50,,,,,,,1054,1054,0
51,,,,,,,917,917,0
52,,,,,,,529,529,0
53,,,,,,,1054,1054,0
54,,,,,,,917,917,0
55,,,,,,,529,529,0
56,,,,,,,1054,1054,0
57,,,,,,,917,917,0
58,,,,,,,529,529,0
59,,,,,,,1054,1054,0
60,,,,,,,917,917,0
61,,,,,,,529,529,0
62,,,,,,,1054,1054,0
63,,,,,,,917,917,0
64,,,,,,,529,529,0
65,,,,,,,1054,1054,0
66,,,,,,,917,917,0
67,,,,,,,529,529,0
68,,,,,,,1054,1054,0
69,,,,,,,917,917,0
70,,,,,,,529,529,0
71,,,,,,,1054,1054,0
72,,,,,,,917,917,0
73,,,,,,,529,529,0
74,,,,,,,1054,1054,0
75,,,,,,,917,917,0
76,,,,,,,529,529,0
77,,,,,,,1054,1054,0
78,,,,,,,917,917,0
79,,,,,,,529,529,0
80,,,,,,,1054,1054,0
81,,,,,,,917,917,0
82,,,,,,,529,529,0
83,,,,,,,1054,1054,0
84,,,,,,,917,917,0
85,,,,,,,529,529,0
86,,,,,,,1054,1054,0
87,,,,,,,917,917,0
88,,,,,,,529,529,0
89,,,,,,,1054,1054,0
90,,,,,,,917,917,0
91,,,,,,,529,529,0
92,,,,,,,1054,1054,0
93,,,,,,,917,917,0
94,,,,,,,529,529,0
95,,,,,,,1054,1054,0
96,,,,,,,917,917,0
97,,,,,,,529,529,0
98,,,,,,,1054,1054,0
99,,,,,,,917,917,0
100,,,,,,,529,529,0
101,,,,,,,1054,1054,0
102,,,,,,,917,917,0
103,,,,,,,529,529,0
104,,,,,,,1054,1054,0
105,,,,,,,917,917,0
106,,,,,,,529,529,0
107,,,,,,,1054,1054,0
108,,,,,,,917,917,0
109,,,,,,,529,529,0
110,,,,,,,1054,1054,0
111,,,,,,,917,917,0
112,,,,,,,529,529,0
113,,,,,,,1054,1054,0
114,,,,,,,917,917,0
115,,,,,,,529,529,0
116,,,,,,,1054,1054,0
117,,,,,,,917,917,0
118,,,,,,,529,529,0
119,,,,,,,1054,1054,0
120,,,,,,,917,917,0
121,,,,,,,529,529,0
122,,,,,,,1054,1054,0
123,,,,,,,917,917,0
124,,,,,,,529,529,0
125,,,,,,,1054,1054,0
126,,,,,,,917,917,0
127,,,,,,,529,529,0
128,,,,,,,1054,1054,0
129,,,,,,,917,917,0
130,,,,,,,529,529,0
131,,,,,,,1054,1054,0
132,,,,,,,917,917,0
133,,,,,,,529,529,0
134,,,,,,,1054,1054,0
135,,,,,,,917,917,0
136,,,,,,,529,529,0
137,,,,,,,1054,1054,0
138,,,,,,,917,917,0
139,,,,,,,529,529,0
140,,,,,,,1054,1054,0
141,,,,,,,917,917,0
142,,,,,,,529,529,0
143,,,,,,,1054,1054,0
144,,,,,,,917,917,0
145,,,,,,,529,529,0
146,,,,,,,1054,1054,0
147,,,,,,,917,917,0
148,,,,,,,529,529,0
