,grid size,height,refractory period,max distance,probability of spontaneous_activity,random connection,spikes_total,spikes_neighbours,spikes_input
0,50.0,7.0,4.0,3.0,0.025,True,71,0,71
1,,,,,,,69,0,69
2,,,,,,,51,0,51
3,,,,,,,55,0,55
4,,,,,,,37,0,37
5,,,,,,,54,0,54
6,,,,,,,63,0,63
7,,,,,,,62,0,62
8,,,,,,,44,0,44
9,,,,,,,75,0,75
10,,,,,,,67,0,67
11,,,,,,,55,0,55
12,,,,,,,50,0,50
13,,,,,,,46,0,46
14,,,,,,,48,0,48
15,,,,,,,61,0,61
16,,,,,,,61,0,61
17,,,,,,,57,0,57
18,,,,,,,79,0,79
19,,,,,,,53,0,53
20,,,,,,,48,0,48
21,,,,,,,47,0,47
22,,,,,,,46,0,46
23,,,,,,,55,0,55
24,,,,,,,62,0,62
25,,,,,,,63,0,63
26,,,,,,,58,0,58
27,,,,,,,68,0,68
28,,,,,,,43,0,43
29,,,,,,,50,0,50
30,,,,,,,59,0,59
31,,,,,,,46,0,46
32,,,,,,,62,0,62
33,,,,,,,49,0,49
34,,,,,,,52,0,52
35,,,,,,,46,0,46
36,,,,,,,59,0,59
37,,,,,,,61,0,61
38,,,,,,,63,0,63
39,,,,,,,49,0,49
40,,,,,,,51,0,51
41,,,,,,,66,0,66
42,,,,,,,44,0,44
43,,,,,,,65,0,65
44,,,,,,,50,0,50
45,,,,,,,58,0,58
46,,,,,,,49,0,49
47,,,,,,,50,0,50
48,,,,,,,54,0,54
49,,,,,,,55,0,55
50,,,,,,,61,0,61
51,,,,,,,53,0,53
52,,,,,,,49,0,49
53,,,,,,,46,0,46
54,,,,,,,58,0,58
55,,,,,,,68,0,68
56,,,,,,,63,0,63
57,,,,,,,49,0,49
58,,,,,,,56,0,56
59,,,,,,,52,0,52
60,,,,,,,56,0,56
61,,,,,,,69,0,69
62,,,,,,,51,0,51
63,,,,,,,55,0,55
64,,,,,,,70,0,70
65,,,,,,,62,0,62
66,,,,,,,56,0,56
67,,,,,,,54,0,54
68,,,,,,,53,0,53
69,,,,,,,54,0,54
70,,,,,,,55,0,55
71,,,,,,,57,0,57
72,,,,,,,61,0,61
73,,,,,,,50,0,50
74,,,,,,,57,0,57
75,,,,,,,60,0,60
76,,,,,,,61,0,61
77,,,,,,,61,0,61
78,,,,,,,64,0,64
79,,,,,,,69,0,69
80,,,,,,,54,0,54
81,,,,,,,42,0,42
82,,,,,,,61,0,61
83,,,,,,,45,0,45
84,,,,,,,65,0,65
85,,,,,,,62,0,62
86,,,,,,,44,0,44
87,,,,,,,48,0,48
88,,,,,,,60,0,60
89,,,,,,,52,0,52
90,,,,,,,45,0,45
91,,,,,,,67,0,67
92,,,,,,,64,0,64
93,,,,,,,48,0,48
94,,,,,,,56,0,56
95,,,,,,,61,0,61
96,,,,,,,58,0,58
97,,,,,,,52,0,52
98,,,,,,,44,0,44
99,,,,,,,58,0,58
100,,,,,,,54,0,54
101,,,,,,,46,0,46
102,,,,,,,42,0,42
103,,,,,,,46,0,46
104,,,,,,,61,0,61
105,,,,,,,52,0,52
106,,,,,,,61,0,61
107,,,,,,,60,0,60
108,,,,,,,53,0,53
109,,,,,,,69,0,69
110,,,,,,,65,0,65
111,,,,,,,43,0,43
112,,,,,,,50,0,50
113,,,,,,,60,0,60
114,,,,,,,49,0,49
115,,,,,,,48,0,48
116,,,,,,,55,0,55
117,,,,,,,48,0,48
118,,,,,,,54,0,54
119,,,,,,,56,0,56
120,,,,,,,54,0,54
121,,,,,,,67,0,67
122,,,,,,,56,0,56
123,,,,,,,62,0,62
124,,,,,,,52,0,52
125,,,,,,,44,0,44
126,,,,,,,49,0,49
127,,,,,,,60,0,60
128,,,,,,,52,0,52
129,,,,,,,55,0,55
130,,,,,,,53,0,53
131,,,,,,,65,0,65
132,,,,,,,54,0,54
133,,,,,,,53,0,53
134,,,,,,,62,0,62
135,,,,,,,47,0,47
136,,,,,,,58,0,58
137,,,,,,,60,0,60
138,,,,,,,48,0,48
139,,,,,,,59,0,59
140,,,,,,,65,0,65
141,,,,,,,57,0,57
142,,,,,,,50,0,50
143,,,,,,,59,1,58
144,,,,,,,58,0,58
145,,,,,,,56,0,56
146,,,,,,,54,0,54
147,,,,,,,47,0,47
148,,,,,,,63,0,63
149,,,,,,,53,0,53
150,,,,,,,62,0,62
151,,,,,,,58,0,58
152,,,,,,,46,0,46
153,,,,,,,49,0,49
154,,,,,,,63,0,63
155,,,,,,,47,0,47
156,,,,,,,59,0,59
157,,,,,,,59,0,59
158,,,,,,,53,0,53
159,,,,,,,49,0,49
160,,,,,,,59,0,59
161,,,,,,,48,0,48
162,,,,,,,59,0,59
163,,,,,,,53,0,53
164,,,,,,,58,0,58
165,,,,,,,56,0,56
166,,,,,,,48,0,48
167,,,,,,,60,0,60
168,,,,,,,64,0,64
169,,,,,,,41,0,41
170,,,,,,,56,0,56
171,,,,,,,46,0,46
172,,,,,,,65,0,65
173,,,,,,,58,0,58
174,,,,,,,50,0,50
175,,,,,,,55,0,55
176,,,,,,,53,0,53
177,,,,,,,66,0,66
178,,,,,,,55,0,55
179,,,,,,,57,0,57
180,,,,,,,54,0,54
181,,,,,,,61,0,61
182,,,,,,,56,0,56
183,,,,,,,53,0,53
184,,,,,,,57,0,57
185,,,,,,,45,0,45
186,,,,,,,56,0,56
187,,,,,,,50,0,50
188,,,,,,,66,0,66
189,,,,,,,54,0,54
190,,,,,,,55,0,55
191,,,,,,,49,0,49
192,,,,,,,55,0,55
193,,,,,,,45,0,45
194,,,,,,,59,0,59
195,,,,,,,71,0,71
196,,,,,,,59,0,59
197,,,,,,,60,0,60
198,,,,,,,65,0,65
199,,,,,,,58,0,58
200,,,,,,,47,0,47
201,,,,,,,58,0,58
202,,,,,,,47,0,47
203,,,,,,,69,0,69
204,,,,,,,62,0,62
205,,,,,,,60,0,60
206,,,,,,,50,0,50
207,,,,,,,51,0,51
208,,,,,,,55,0,55
209,,,,,,,64,0,64
210,,,,,,,50,0,50
211,,,,,,,53,0,53
212,,,,,,,54,0,54
213,,,,,,,55,0,55
214,,,,,,,64,0,64
215,,,,,,,53,0,53
216,,,,,,,59,0,59
217,,,,,,,50,0,50
218,,,,,,,55,0,55
219,,,,,,,60,0,60
220,,,,,,,55,0,55
221,,,,,,,63,0,63
222,,,,,,,54,0,54
223,,,,,,,57,0,57
224,,,,,,,52,0,52
225,,,,,,,45,0,45
226,,,,,,,59,0,59
227,,,,,,,54,0,54
228,,,,,,,63,0,63
229,,,,,,,49,0,49
230,,,,,,,60,0,60
231,,,,,,,58,0,58
232,,,,,,,59,0,59
233,,,,,,,51,0,51
234,,,,,,,69,0,69
235,,,,,,,60,0,60
236,,,,,,,58,0,58
237,,,,,,,54,0,54
238,,,,,,,65,0,65
239,,,,,,,59,0,59
240,,,,,,,51,0,51
241,,,,,,,58,0,58
242,,,,,,,54,0,54
243,,,,,,,67,0,67
244,,,,,,,51,0,51
245,,,,,,,49,0,49
246,,,,,,,44,0,44
247,,,,,,,54,0,54
248,,,,,,,53,0,53
249,,,,,,,48,0,48
250,,,,,,,71,0,71
251,,,,,,,64,0,64
252,,,,,,,43,0,43
253,,,,,,,61,0,61
254,,,,,,,56,0,56
255,,,,,,,56,0,56
256,,,,,,,55,0,55
257,,,,,,,73,0,73
258,,,,,,,63,0,63
259,,,,,,,51,0,51
260,,,,,,,67,0,67
261,,,,,,,79,0,79
262,,,,,,,56,0,56
263,,,,,,,53,0,53
264,,,,,,,61,0,61
265,,,,,,,62,0,62
266,,,,,,,64,0,64
267,,,,,,,55,0,55
268,,,,,,,52,0,52
269,,,,,,,61,0,61
270,,,,,,,52,0,52
271,,,,,,,49,0,49
272,,,,,,,54,0,54
273,,,,,,,51,0,51
274,,,,,,,47,0,47
275,,,,,,,52,0,52
276,,,,,,,57,0,57
277,,,,,,,52,0,52
278,,,,,,,58,0,58
279,,,,,,,56,0,56
280,,,,,,,55,0,55
281,,,,,,,48,0,48
282,,,,,,,66,0,66
283,,,,,,,63,0,63
284,,,,,,,55,0,55
285,,,,,,,58,0,58
286,,,,,,,56,0,56
287,,,,,,,55,0,55
288,,,,,,,57,0,57
289,,,,,,,65,0,65
290,,,,,,,63,0,63
291,,,,,,,61,0,61
292,,,,,,,65,0,65
293,,,,,,,48,0,48
294,,,,,,,53,0,53
295,,,,,,,61,0,61
296,,,,,,,54,0,54
297,,,,,,,51,0,51
298,,,,,,,52,0,52
299,,,,,,,58,0,58
300,,,,,,,58,0,58
301,,,,,,,53,0,53
302,,,,,,,52,0,52
303,,,,,,,47,0,47
304,,,,,,,53,0,53
305,,,,,,,43,0,43
306,,,,,,,48,0,48
307,,,,,,,45,0,45
308,,,,,,,63,0,63
309,,,,,,,58,0,58
310,,,,,,,54,0,54
311,,,,,,,64,0,64
312,,,,,,,56,0,56
313,,,,,,,54,0,54
