,grid size,height,refractory period,max distance,probability of spontaneous_activity,random connection,spikes_total,spikes_neighbours,spikes_input
0,50.0,2.0,3.0,3.0,0.015,True,40,2,38
1,,,,,,,226,198,28
2,,,,,,,1614,1607,7
3,,,,,,,616,616,0
4,,,,,,,4,4,0
5,,,,,,,3,2,1
6,,,,,,,6,0,6
7,,,,,,,32,5,27
8,,,,,,,156,125,31
9,,,,,,,1211,1188,23
10,,,,,,,1095,1095,0
11,,,,,,,6,6,0
12,,,,,,,5,5,0
13,,,,,,,5,2,3
14,,,,,,,18,5,13
15,,,,,,,75,41,34
16,,,,,,,515,484,31
17,,,,,,,1844,1844,0
18,,,,,,,48,48,0
19,,,,,,,6,6,0
20,,,,,,,3,3,0
21,,,,,,,15,3,12
22,,,,,,,71,31,40
23,,,,,,,494,463,31
24,,,,,,,1863,1862,1
25,,,,,,,57,57,0
26,,,,,,,4,3,1
27,,,,,,,2,0,2
28,,,,,,,11,0,11
29,,,,,,,50,12,38
30,,,,,,,306,276,30
31,,,,,,,1823,1821,2
32,,,,,,,310,310,0
33,,,,,,,10,10,0
34,,,,,,,11,11,0
35,,,,,,,18,14,4
36,,,,,,,65,36,29
37,,,,,,,432,402,30
38,,,,,,,1877,1876,1
39,,,,,,,108,108,0
40,,,,,,,15,15,0
41,,,,,,,28,28,0
42,,,,,,,115,110,5
43,,,,,,,881,858,23
44,,,,,,,1460,1460,0
45,,,,,,,16,16,0
46,,,,,,,28,28,0
47,,,,,,,110,110,0
48,,,,,,,811,811,0
49,,,,,,,1533,1533,0
50,,,,,,,18,18,0
51,,,,,,,28,28,0
52,,,,,,,110,110,0
53,,,,,,,811,811,0
54,,,,,,,1533,1533,0
55,,,,,,,18,18,0
56,,,,,,,28,28,0
57,,,,,,,110,110,0
58,,,,,,,811,811,0
59,,,,,,,1533,1533,0
60,,,,,,,18,18,0
61,,,,,,,28,28,0
62,,,,,,,110,110,0
63,,,,,,,811,811,0
64,,,,,,,1533,1533,0
65,,,,,,,18,18,0
66,,,,,,,28,28,0
67,,,,,,,110,110,0
68,,,,,,,811,811,0
69,,,,,,,1533,1533,0
70,,,,,,,18,18,0
71,,,,,,,28,28,0
72,,,,,,,110,110,0
73,,,,,,,811,811,0
74,,,,,,,1533,1533,0
75,,,,,,,18,18,0
76,,,,,,,28,28,0
77,,,,,,,110,110,0
78,,,,,,,811,811,0
79,,,,,,,1533,1533,0
80,,,,,,,18,18,0
81,,,,,,,28,28,0
82,,,,,,,110,110,0
83,,,,,,,811,811,0
84,,,,,,,1533,1533,0
85,,,,,,,18,18,0
86,,,,,,,28,28,0
87,,,,,,,110,110,0
88,,,,,,,811,811,0
89,,,,,,,1533,1533,0
90,,,,,,,18,18,0
91,,,,,,,28,28,0
92,,,,,,,110,110,0
93,,,,,,,811,811,0
94,,,,,,,1533,1533,0
95,,,,,,,18,18,0
96,,,,,,,28,28,0
97,,,,,,,110,110,0
98,,,,,,,811,811,0
99,,,,,,,1533,1533,0
100,,,,,,,18,18,0
101,,,,,,,28,28,0
102,,,,,,,110,110,0
103,,,,,,,811,811,0
104,,,,,,,1533,1533,0
105,,,,,,,18,18,0
106,,,,,,,28,28,0
107,,,,,,,110,110,0
108,,,,,,,811,811,0
109,,,,,,,1533,1533,0
110,,,,,,,18,18,0
111,,,,,,,28,28,0
112,,,,,,,110,110,0
113,,,,,,,811,811,0
114,,,,,,,1533,1533,0
115,,,,,,,18,18,0
116,,,,,,,28,28,0
117,,,,,,,110,110,0
118,,,,,,,811,811,0
119,,,,,,,1533,1533,0
120,,,,,,,18,18,0
121,,,,,,,28,28,0
122,,,,,,,110,110,0
123,,,,,,,811,811,0
124,,,,,,,1533,1533,0
125,,,,,,,18,18,0
126,,,,,,,28,28,0
127,,,,,,,110,110,0
128,,,,,,,811,811,0
129,,,,,,,1533,1533,0
130,,,,,,,18,18,0
131,,,,,,,28,28,0
132,,,,,,,110,110,0
133,,,,,,,811,811,0
134,,,,,,,1533,1533,0
135,,,,,,,18,18,0
136,,,,,,,28,28,0
137,,,,,,,110,110,0
138,,,,,,,811,811,0
139,,,,,,,1533,1533,0
140,,,,,,,18,18,0
141,,,,,,,28,28,0
142,,,,,,,110,110,0
143,,,,,,,811,811,0
144,,,,,,,1533,1533,0
145,,,,,,,18,18,0
146,,,,,,,28,28,0
147,,,,,,,110,110,0
148,,,,,,,811,811,0
149,,,,,,,1533,1533,0
150,,,,,,,18,18,0
151,,,,,,,28,28,0
152,,,,,,,110,110,0
153,,,,,,,811,811,0
154,,,,,,,1533,1533,0
155,,,,,,,18,18,0
156,,,,,,,28,28,0
157,,,,,,,110,110,0
158,,,,,,,811,811,0
159,,,,,,,1533,1533,0
160,,,,,,,18,18,0
161,,,,,,,28,28,0
162,,,,,,,110,110,0
163,,,,,,,811,811,0
164,,,,,,,1533,1533,0
165,,,,,,,18,18,0
166,,,,,,,28,28,0
167,,,,,,,110,110,0
168,,,,,,,811,811,0
169,,,,,,,1533,1533,0
170,,,,,,,18,18,0
171,,,,,,,28,28,0
172,,,,,,,110,110,0
173,,,,,,,811,811,0
174,,,,,,,1533,1533,0
175,,,,,,,18,18,0
176,,,,,,,28,28,0
177,,,,,,,110,110,0
178,,,,,,,811,811,0
179,,,,,,,1533,1533,0
180,,,,,,,18,18,0
181,,,,,,,28,28,0
182,,,,,,,110,110,0
183,,,,,,,811,811,0
184,,,,,,,1533,1533,0
185,,,,,,,18,18,0
186,,,,,,,28,28,0
187,,,,,,,110,110,0
188,,,,,,,811,811,0
189,,,,,,,1533,1533,0
190,,,,,,,18,18,0
191,,,,,,,28,28,0
192,,,,,,,110,110,0
193,,,,,,,811,811,0
194,,,,,,,1533,1533,0
195,,,,,,,18,18,0
196,,,,,,,28,28,0
197,,,,,,,110,110,0
198,,,,,,,811,811,0
199,,,,,,,1533,1533,0
200,,,,,,,18,18,0
201,,,,,,,28,28,0
202,,,,,,,110,110,0
203,,,,,,,811,811,0
204,,,,,,,1533,1533,0
205,,,,,,,18,18,0
206,,,,,,,28,28,0
207,,,,,,,110,110,0
208,,,,,,,811,811,0
209,,,,,,,1533,1533,0
210,,,,,,,18,18,0
211,,,,,,,28,28,0
212,,,,,,,110,110,0
213,,,,,,,811,811,0
214,,,,,,,1533,1533,0
215,,,,,,,18,18,0
216,,,,,,,28,28,0
217,,,,,,,110,110,0
218,,,,,,,811,811,0
219,,,,,,,1533,1533,0
220,,,,,,,18,18,0
221,,,,,,,28,28,0
222,,,,,,,110,110,0
223,,,,,,,811,811,0
224,,,,,,,1533,1533,0
225,,,,,,,18,18,0
226,,,,,,,28,28,0
227,,,,,,,110,110,0
228,,,,,,,811,811,0
229,,,,,,,1533,1533,0
230,,,,,,,18,18,0
231,,,,,,,28,28,0
232,,,,,,,110,110,0
233,,,,,,,811,811,0
234,,,,,,,1533,1533,0
235,,,,,,,18,18,0
236,,,,,,,28,28,0
237,,,,,,,110,110,0
238,,,,,,,811,811,0
239,,,,,,,1533,1533,0
240,,,,,,,18,18,0
241,,,,,,,28,28,0
242,,,,,,,110,110,0
243,,,,,,,811,811,0
244,,,,,,,1533,1533,0
245,,,,,,,18,18,0
246,,,,,,,28,28,0
247,,,,,,,110,110,0
248,,,,,,,811,811,0
249,,,,,,,1533,1533,0
250,,,,,,,18,18,0
251,,,,,,,28,28,0
252,,,,,,,110,110,0
253,,,,,,,811,811,0
254,,,,,,,1533,1533,0
255,,,,,,,18,18,0
256,,,,,,,28,28,0
257,,,,,,,110,110,0
258,,,,,,,811,811,0
259,,,,,,,1533,1533,0
260,,,,,,,18,18,0
261,,,,,,,28,28,0
262,,,,,,,110,110,0
263,,,,,,,811,811,0
264,,,,,,,1533,1533,0
265,,,,,,,18,18,0
266,,,,,,,28,28,0
267,,,,,,,110,110,0
268,,,,,,,811,811,0
269,,,,,,,1533,1533,0
270,,,,,,,18,18,0
271,,,,,,,28,28,0
272,,,,,,,110,110,0
273,,,,,,,811,811,0
274,,,,,,,1533,1533,0
275,,,,,,,18,18,0
276,,,,,,,28,28,0
277,,,,,,,110,110,0
278,,,,,,,811,811,0
279,,,,,,,1533,1533,0
280,,,,,,,18,18,0
281,,,,,,,28,28,0
282,,,,,,,110,110,0
283,,,,,,,811,811,0
284,,,,,,,1533,1533,0
285,,,,,,,18,18,0
286,,,,,,,28,28,0
287,,,,,,,110,110,0
288,,,,,,,811,811,0
289,,,,,,,1533,1533,0
290,,,,,,,18,18,0
291,,,,,,,28,28,0
292,,,,,,,110,110,0
293,,,,,,,811,811,0
294,,,,,,,1533,1533,0
295,,,,,,,18,18,0
296,,,,,,,28,28,0
297,,,,,,,110,110,0
298,,,,,,,811,811,0
299,,,,,,,1533,1533,0
300,,,,,,,18,18,0
301,,,,,,,28,28,0
302,,,,,,,110,110,0
303,,,,,,,811,811,0
304,,,,,,,1533,1533,0
305,,,,,,,18,18,0
306,,,,,,,28,28,0
307,,,,,,,110,110,0
308,,,,,,,811,811,0
309,,,,,,,1533,1533,0
310,,,,,,,18,18,0
311,,,,,,,28,28,0
312,,,,,,,110,110,0
313,,,,,,,811,811,0
314,,,,,,,1533,1533,0
315,,,,,,,18,18,0
316,,,,,,,28,28,0
317,,,,,,,110,110,0
318,,,,,,,811,811,0
319,,,,,,,1533,1533,0
320,,,,,,,18,18,0
321,,,,,,,28,28,0
322,,,,,,,110,110,0
323,,,,,,,811,811,0
324,,,,,,,1533,1533,0
325,,,,,,,18,18,0
326,,,,,,,28,28,0
327,,,,,,,110,110,0
328,,,,,,,811,811,0
329,,,,,,,1533,1533,0
330,,,,,,,18,18,0
331,,,,,,,28,28,0
332,,,,,,,110,110,0
333,,,,,,,811,811,0
334,,,,,,,1533,1533,0
335,,,,,,,18,18,0
336,,,,,,,28,28,0
337,,,,,,,110,110,0
338,,,,,,,811,811,0
339,,,,,,,1533,1533,0
340,,,,,,,18,18,0
341,,,,,,,28,28,0
342,,,,,,,110,110,0
343,,,,,,,811,811,0
344,,,,,,,1533,1533,0
345,,,,,,,18,18,0
346,,,,,,,28,28,0
347,,,,,,,110,110,0
348,,,,,,,811,811,0
349,,,,,,,1533,1533,0
350,,,,,,,18,18,0
351,,,,,,,28,28,0
352,,,,,,,110,110,0
353,,,,,,,811,811,0
354,,,,,,,1533,1533,0
355,,,,,,,18,18,0
356,,,,,,,28,28,0
357,,,,,,,110,110,0
358,,,,,,,811,811,0
359,,,,,,,1533,1533,0
360,,,,,,,18,18,0
361,,,,,,,28,28,0
362,,,,,,,110,110,0
