,grid size,height,refractory period,max distance,probability of spontaneous_activity,random connection,spikes_total,spikes_neighbours,spikes_input
0,50.0,5.0,7.0,3.0,0.015,True,43,0,43
1,,,,,,,36,0,36
2,,,,,,,32,1,31
3,,,,,,,38,0,38
4,,,,,,,28,0,28
5,,,,,,,36,0,36
6,,,,,,,36,0,36
7,,,,,,,33,0,33
8,,,,,,,39,0,39
9,,,,,,,27,0,27
10,,,,,,,37,0,37
11,,,,,,,37,0,37
12,,,,,,,32,0,32
13,,,,,,,35,0,35
14,,,,,,,26,0,26
15,,,,,,,25,0,25
16,,,,,,,36,0,36
17,,,,,,,35,1,34
18,,,,,,,40,0,40
19,,,,,,,31,0,31
20,,,,,,,35,0,35
21,,,,,,,32,0,32
22,,,,,,,33,0,33
23,,,,,,,35,0,35
24,,,,,,,35,0,35
25,,,,,,,26,0,26
26,,,,,,,35,0,35
27,,,,,,,31,0,31
28,,,,,,,33,0,33
29,,,,,,,28,0,28
30,,,,,,,39,0,39
31,,,,,,,36,0,36
32,,,,,,,38,0,38
33,,,,,,,34,0,34
34,,,,,,,31,0,31
35,,,,,,,30,0,30
36,,,,,,,37,0,37
37,,,,,,,38,1,37
38,,,,,,,25,0,25
39,,,,,,,25,0,25
40,,,,,,,33,0,33
41,,,,,,,35,0,35
42,,,,,,,29,0,29
43,,,,,,,31,0,31
44,,,,,,,34,0,34
45,,,,,,,26,0,26
46,,,,,,,36,0,36
47,,,,,,,38,0,38
48,,,,,,,46,0,46
49,,,,,,,30,0,30
50,,,,,,,38,0,38
51,,,,,,,36,1,35
52,,,,,,,28,0,28
53,,,,,,,36,0,36
54,,,,,,,25,0,25
55,,,,,,,33,0,33
56,,,,,,,35,0,35
57,,,,,,,48,0,48
58,,,,,,,33,0,33
59,,,,,,,44,0,44
60,,,,,,,39,0,39
61,,,,,,,32,0,32
62,,,,,,,29,0,29
63,,,,,,,32,0,32
64,,,,,,,19,0,19
65,,,,,,,35,0,35
66,,,,,,,26,0,26
67,,,,,,,33,0,33
68,,,,,,,26,0,26
69,,,,,,,31,0,31
70,,,,,,,39,0,39
71,,,,,,,31,1,30
72,,,,,,,41,0,41
73,,,,,,,29,0,29
74,,,,,,,34,0,34
75,,,,,,,33,0,33
76,,,,,,,40,0,40
77,,,,,,,37,0,37
78,,,,,,,21,0,21
79,,,,,,,39,0,39
80,,,,,,,41,0,41
81,,,,,,,27,0,27
82,,,,,,,34,0,34
83,,,,,,,33,0,33
84,,,,,,,24,0,24
85,,,,,,,27,0,27
86,,,,,,,32,0,32
87,,,,,,,36,0,36
88,,,,,,,41,0,41
89,,,,,,,38,0,38
90,,,,,,,36,0,36
91,,,,,,,31,0,31
92,,,,,,,25,0,25
93,,,,,,,44,0,44
94,,,,,,,33,3,30
95,,,,,,,29,0,29
96,,,,,,,36,0,36
97,,,,,,,33,0,33
98,,,,,,,27,0,27
99,,,,,,,33,0,33
100,,,,,,,36,0,36
101,,,,,,,40,0,40
102,,,,,,,28,0,28
103,,,,,,,31,0,31
104,,,,,,,37,0,37
105,,,,,,,43,1,42
106,,,,,,,42,0,42
107,,,,,,,33,0,33
108,,,,,,,33,0,33
109,,,,,,,34,0,34
110,,,,,,,28,0,28
111,,,,,,,38,0,38
112,,,,,,,30,0,30
113,,,,,,,38,0,38
114,,,,,,,27,1,26
115,,,,,,,50,0,50
116,,,,,,,24,0,24
117,,,,,,,30,0,30
118,,,,,,,35,0,35
119,,,,,,,23,0,23
120,,,,,,,35,0,35
121,,,,,,,27,0,27
122,,,,,,,21,0,21
123,,,,,,,31,0,31
124,,,,,,,37,0,37
125,,,,,,,42,1,41
126,,,,,,,35,0,35
127,,,,,,,41,0,41
128,,,,,,,34,0,34
129,,,,,,,33,0,33
130,,,,,,,44,0,44
131,,,,,,,25,0,25
132,,,,,,,35,0,35
133,,,,,,,32,0,32
134,,,,,,,25,0,25
135,,,,,,,25,0,25
136,,,,,,,24,0,24
137,,,,,,,29,0,29
138,,,,,,,30,0,30
139,,,,,,,35,0,35
140,,,,,,,36,0,36
141,,,,,,,35,0,35
142,,,,,,,31,0,31
143,,,,,,,36,0,36
144,,,,,,,34,0,34
145,,,,,,,31,0,31
146,,,,,,,24,0,24
147,,,,,,,36,0,36
148,,,,,,,34,0,34
149,,,,,,,25,0,25
150,,,,,,,26,0,26
151,,,,,,,26,0,26
152,,,,,,,32,0,32
153,,,,,,,35,0,35
154,,,,,,,34,1,33
155,,,,,,,32,0,32
156,,,,,,,42,0,42
157,,,,,,,31,0,31
158,,,,,,,31,0,31
159,,,,,,,30,0,30
160,,,,,,,25,0,25
161,,,,,,,37,0,37
162,,,,,,,34,0,34
163,,,,,,,30,0,30
164,,,,,,,28,0,28
165,,,,,,,40,0,40
166,,,,,,,39,1,38
167,,,,,,,27,0,27
168,,,,,,,25,0,25
169,,,,,,,30,0,30
170,,,,,,,33,0,33
171,,,,,,,33,0,33
172,,,,,,,28,0,28
173,,,,,,,28,0,28
174,,,,,,,39,0,39
175,,,,,,,39,1,38
176,,,,,,,28,1,27
177,,,,,,,32,0,32
178,,,,,,,35,1,34
179,,,,,,,38,0,38
180,,,,,,,36,0,36
181,,,,,,,26,0,26
182,,,,,,,23,0,23
183,,,,,,,29,0,29
184,,,,,,,40,0,40
185,,,,,,,37,0,37
186,,,,,,,29,0,29
187,,,,,,,37,0,37
188,,,,,,,29,0,29
189,,,,,,,28,0,28
190,,,,,,,41,0,41
191,,,,,,,31,0,31
192,,,,,,,25,0,25
193,,,,,,,28,0,28
194,,,,,,,41,0,41
195,,,,,,,32,0,32
196,,,,,,,31,0,31
197,,,,,,,39,1,38
198,,,,,,,40,0,40
199,,,,,,,29,0,29
200,,,,,,,41,0,41
201,,,,,,,30,0,30
202,,,,,,,35,0,35
203,,,,,,,43,0,43
204,,,,,,,43,1,42
205,,,,,,,32,2,30
206,,,,,,,33,0,33
207,,,,,,,28,0,28
208,,,,,,,31,0,31
209,,,,,,,26,0,26
210,,,,,,,38,0,38
211,,,,,,,28,0,28
212,,,,,,,33,0,33
213,,,,,,,27,0,27
214,,,,,,,35,0,35
215,,,,,,,47,0,47
216,,,,,,,43,0,43
217,,,,,,,36,0,36
218,,,,,,,28,1,27
219,,,,,,,34,0,34
220,,,,,,,31,0,31
221,,,,,,,32,0,32
222,,,,,,,27,1,26
223,,,,,,,39,0,39
224,,,,,,,27,0,27
225,,,,,,,33,0,33
226,,,,,,,44,0,44
227,,,,,,,35,0,35
228,,,,,,,28,0,28
229,,,,,,,38,0,38
230,,,,,,,38,0,38
231,,,,,,,46,0,46
232,,,,,,,36,1,35
233,,,,,,,27,0,27
234,,,,,,,36,0,36
235,,,,,,,31,0,31
236,,,,,,,43,0,43
237,,,,,,,35,0,35
238,,,,,,,42,0,42
239,,,,,,,34,1,33
240,,,,,,,37,0,37
241,,,,,,,30,0,30
242,,,,,,,30,0,30
243,,,,,,,37,0,37
244,,,,,,,31,0,31
245,,,,,,,25,0,25
246,,,,,,,31,0,31
247,,,,,,,32,0,32
248,,,,,,,37,1,36
249,,,,,,,37,0,37
250,,,,,,,38,0,38
251,,,,,,,30,1,29
252,,,,,,,30,0,30
253,,,,,,,31,0,31
254,,,,,,,34,0,34
255,,,,,,,45,0,45
256,,,,,,,29,0,29
257,,,,,,,30,0,30
258,,,,,,,34,0,34
259,,,,,,,29,0,29
260,,,,,,,40,0,40
261,,,,,,,31,0,31
262,,,,,,,30,0,30
