,grid size,height,refractory period,max distance,probability of spontaneous_activity,random connection,spikes_total,spikes_neighbours,spikes_input
0,50.0,5.0,5.0,3.0,0.02,False,50,0,50
1,,,,,,,44,0,44
2,,,,,,,33,0,33
3,,,,,,,60,0,60
4,,,,,,,45,0,45
5,,,,,,,38,0,38
6,,,,,,,53,0,53
7,,,,,,,54,4,50
8,,,,,,,51,7,44
9,,,,,,,45,6,39
10,,,,,,,47,0,47
11,,,,,,,41,0,41
12,,,,,,,57,0,57
13,,,,,,,44,0,44
14,,,,,,,46,1,45
15,,,,,,,45,0,45
16,,,,,,,45,0,45
17,,,,,,,34,2,32
18,,,,,,,50,0,50
19,,,,,,,46,0,46
20,,,,,,,45,0,45
21,,,,,,,42,0,42
22,,,,,,,49,0,49
23,,,,,,,42,0,42
24,,,,,,,34,0,34
25,,,,,,,51,0,51
26,,,,,,,50,0,50
27,,,,,,,49,0,49
28,,,,,,,43,0,43
29,,,,,,,34,0,34
30,,,,,,,41,0,41
31,,,,,,,51,0,51
32,,,,,,,46,0,46
33,,,,,,,43,0,43
34,,,,,,,33,0,33
35,,,,,,,54,0,54
36,,,,,,,45,0,45
37,,,,,,,46,0,46
38,,,,,,,49,0,49
39,,,,,,,23,0,23
40,,,,,,,51,0,51
41,,,,,,,36,0,36
42,,,,,,,53,0,53
43,,,,,,,51,0,51
44,,,,,,,50,0,50
45,,,,,,,47,0,47
46,,,,,,,49,0,49
47,,,,,,,51,0,51
48,,,,,,,50,0,50
49,,,,,,,46,0,46
50,,,,,,,39,0,39
51,,,,,,,55,6,49
52,,,,,,,51,5,46
53,,,,,,,44,3,41
54,,,,,,,53,0,53
55,,,,,,,38,0,38
56,,,,,,,41,0,41
57,,,,,,,46,0,46
58,,,,,,,41,0,41
59,,,,,,,53,0,53
60,,,,,,,42,0,42
61,,,,,,,50,0,50
62,,,,,,,52,2,50
63,,,,,,,47,0,47
64,,,,,,,50,0,50
65,,,,,,,51,0,51
66,,,,,,,43,0,43
67,,,,,,,49,0,49
68,,,,,,,42,0,42
69,,,,,,,44,0,44
70,,,,,,,50,0,50
71,,,,,,,50,0,50
72,,,,,,,37,3,34
73,,,,,,,55,0,55
74,,,,,,,44,0,44
75,,,,,,,41,0,41
76,,,,,,,48,0,48
77,,,,,,,43,0,43
78,,,,,,,49,0,49
79,,,,,,,40,0,40
80,,,,,,,41,0,41
81,,,,,,,36,0,36
82,,,,,,,45,0,45
83,,,,,,,52,0,52
84,,,,,,,48,5,43
85,,,,,,,39,3,36
86,,,,,,,47,0,47
87,,,,,,,44,0,44
88,,,,,,,41,0,41
89,,,,,,,40,0,40
90,,,,,,,52,0,52
91,,,,,,,56,0,56
92,,,,,,,48,0,48
93,,,,,,,47,1,46
94,,,,,,,45,0,45
95,,,,,,,54,0,54
96,,,,,,,56,0,56
97,,,,,,,44,2,42
98,,,,,,,51,0,51
99,,,,,,,45,1,44
100,,,,,,,42,0,42
101,,,,,,,41,0,41
102,,,,,,,50,0,50
103,,,,,,,39,0,39
104,,,,,,,46,0,46
105,,,,,,,36,0,36
106,,,,,,,46,0,46
107,,,,,,,45,0,45
108,,,,,,,56,0,56
109,,,,,,,46,2,44
110,,,,,,,54,3,51
111,,,,,,,45,4,41
112,,,,,,,64,0,64
113,,,,,,,49,5,44
114,,,,,,,45,7,38
115,,,,,,,41,2,39
116,,,,,,,48,0,48
117,,,,,,,37,0,37
118,,,,,,,52,0,52
119,,,,,,,43,0,43
120,,,,,,,37,0,37
121,,,,,,,48,0,48
122,,,,,,,49,0,49
123,,,,,,,54,0,54
124,,,,,,,52,0,52
125,,,,,,,39,0,39
126,,,,,,,38,0,38
127,,,,,,,44,2,42
