,grid size,height,refractory period,max distance,probability of spontaneous_activity,random connection,spikes_total,spikes_neighbours,spikes_input
0,50.0,5.0,2.0,3.0,0.02,False,48,0,48
1,,,,,,,45,0,45
2,,,,,,,54,0,54
3,,,,,,,58,0,58
4,,,,,,,48,5,43
5,,,,,,,45,6,39
6,,,,,,,39,0,39
7,,,,,,,47,2,45
8,,,,,,,39,1,38
9,,,,,,,53,2,51
10,,,,,,,51,1,50
11,,,,,,,53,0,53
12,,,,,,,35,0,35
13,,,,,,,48,0,48
14,,,,,,,58,0,58
15,,,,,,,34,0,34
16,,,,,,,51,0,51
17,,,,,,,51,0,51
18,,,,,,,54,1,53
19,,,,,,,33,0,33
20,,,,,,,49,0,49
21,,,,,,,49,0,49
22,,,,,,,48,0,48
23,,,,,,,41,0,41
24,,,,,,,37,0,37
25,,,,,,,51,0,51
26,,,,,,,47,0,47
27,,,,,,,60,0,60
28,,,,,,,42,0,42
29,,,,,,,54,1,53
30,,,,,,,43,0,43
31,,,,,,,41,0,41
32,,,,,,,44,0,44
33,,,,,,,45,0,45
34,,,,,,,41,1,40
35,,,,,,,44,0,44
36,,,,,,,54,0,54
37,,,,,,,41,0,41
38,,,,,,,36,0,36
39,,,,,,,48,0,48
40,,,,,,,57,2,55
41,,,,,,,43,0,43
42,,,,,,,51,0,51
43,,,,,,,40,0,40
44,,,,,,,47,0,47
45,,,,,,,52,0,52
46,,,,,,,45,0,45
47,,,,,,,60,0,60
48,,,,,,,42,0,42
49,,,,,,,42,0,42
50,,,,,,,36,0,36
51,,,,,,,73,0,73
52,,,,,,,53,2,51
53,,,,,,,42,0,42
54,,,,,,,44,0,44
55,,,,,,,49,0,49
56,,,,,,,49,0,49
57,,,,,,,54,0,54
58,,,,,,,46,0,46
59,,,,,,,33,0,33
60,,,,,,,49,0,49
61,,,,,,,34,0,34
62,,,,,,,46,0,46
63,,,,,,,53,0,53
64,,,,,,,46,0,46
65,,,,,,,52,0,52
66,,,,,,,42,0,42
67,,,,,,,47,0,47
68,,,,,,,52,0,52
69,,,,,,,53,3,50
70,,,,,,,48,0,48
71,,,,,,,43,0,43
72,,,,,,,54,0,54
73,,,,,,,49,0,49
74,,,,,,,57,0,57
75,,,,,,,47,0,47
76,,,,,,,55,0,55
77,,,,,,,47,3,44
78,,,,,,,51,0,51
79,,,,,,,49,2,47
80,,,,,,,45,0,45
81,,,,,,,50,0,50
82,,,,,,,39,0,39
83,,,,,,,46,0,46
84,,,,,,,50,0,50
85,,,,,,,58,0,58
86,,,,,,,32,0,32
87,,,,,,,30,0,30
88,,,,,,,59,0,59
89,,,,,,,52,0,52
90,,,,,,,39,0,39
91,,,,,,,51,0,51
92,,,,,,,51,0,51
93,,,,,,,49,0,49
94,,,,,,,46,0,46
95,,,,,,,49,0,49
96,,,,,,,45,0,45
97,,,,,,,47,0,47
98,,,,,,,47,4,43
99,,,,,,,49,5,44
100,,,,,,,65,7,58
101,,,,,,,43,5,38
102,,,,,,,36,0,36
103,,,,,,,39,0,39
104,,,,,,,52,0,52
105,,,,,,,55,0,55
106,,,,,,,50,0,50
107,,,,,,,48,0,48
108,,,,,,,49,0,49
109,,,,,,,45,0,45
110,,,,,,,55,0,55
111,,,,,,,48,0,48
112,,,,,,,56,0,56
113,,,,,,,62,9,53
114,,,,,,,63,12,51
115,,,,,,,50,10,40
116,,,,,,,60,13,47
117,,,,,,,59,12,47
118,,,,,,,54,11,43
119,,,,,,,53,13,40
120,,,,,,,64,17,47
121,,,,,,,67,22,45
122,,,,,,,79,31,48
123,,,,,,,89,28,61
124,,,,,,,77,21,56
125,,,,,,,75,20,55
126,,,,,,,54,14,40
127,,,,,,,52,10,42
128,,,,,,,45,5,40
129,,,,,,,58,4,54
130,,,,,,,54,0,54
131,,,,,,,57,0,57
132,,,,,,,54,1,53
133,,,,,,,41,0,41
134,,,,,,,42,0,42
135,,,,,,,56,0,56
136,,,,,,,54,4,50
137,,,,,,,38,6,32
138,,,,,,,66,8,58
139,,,,,,,54,17,37
140,,,,,,,69,17,52
141,,,,,,,60,13,47
142,,,,,,,46,5,41
143,,,,,,,62,3,59
144,,,,,,,35,2,33
145,,,,,,,46,0,46
146,,,,,,,47,6,41
147,,,,,,,66,7,59
148,,,,,,,46,3,43
149,,,,,,,52,0,52
150,,,,,,,56,0,56
151,,,,,,,44,0,44
152,,,,,,,44,0,44
153,,,,,,,44,0,44
154,,,,,,,60,0,60
155,,,,,,,55,0,55
156,,,,,,,36,0,36
157,,,,,,,46,0,46
158,,,,,,,45,0,45
159,,,,,,,55,0,55
160,,,,,,,51,0,51
161,,,,,,,48,0,48
162,,,,,,,44,0,44
163,,,,,,,50,0,50
164,,,,,,,61,2,59
165,,,,,,,54,0,54
166,,,,,,,41,0,41
167,,,,,,,53,0,53
168,,,,,,,41,0,41
169,,,,,,,41,0,41
170,,,,,,,51,0,51
171,,,,,,,38,1,37
172,,,,,,,41,0,41
173,,,,,,,37,0,37
174,,,,,,,39,0,39
175,,,,,,,59,0,59
176,,,,,,,64,0,64
177,,,,,,,38,0,38
178,,,,,,,41,1,40
179,,,,,,,45,0,45
180,,,,,,,38,2,36
181,,,,,,,50,0,50
182,,,,,,,45,0,45
183,,,,,,,65,0,65
184,,,,,,,52,0,52
185,,,,,,,44,0,44
186,,,,,,,55,0,55
187,,,,,,,55,5,50
188,,,,,,,46,7,39
189,,,,,,,56,6,50
190,,,,,,,59,7,52
191,,,,,,,61,6,55
192,,,,,,,65,3,62
193,,,,,,,47,3,44
194,,,,,,,41,0,41
195,,,,,,,48,0,48
196,,,,,,,36,0,36
197,,,,,,,51,0,51
198,,,,,,,45,0,45
199,,,,,,,46,0,46
200,,,,,,,39,0,39
201,,,,,,,45,0,45
202,,,,,,,45,0,45
203,,,,,,,50,0,50
204,,,,,,,42,0,42
205,,,,,,,65,0,65
206,,,,,,,47,1,46
207,,,,,,,42,0,42
208,,,,,,,35,0,35
209,,,,,,,33,0,33
210,,,,,,,44,0,44
211,,,,,,,44,0,44
212,,,,,,,45,0,45
213,,,,,,,60,1,59
214,,,,,,,49,0,49
215,,,,,,,58,0,58
216,,,,,,,55,0,55
217,,,,,,,46,2,44
218,,,,,,,52,0,52
219,,,,,,,39,0,39
220,,,,,,,56,0,56
221,,,,,,,49,0,49
222,,,,,,,47,0,47
223,,,,,,,42,0,42
224,,,,,,,49,0,49
225,,,,,,,43,0,43
226,,,,,,,47,0,47
227,,,,,,,48,0,48
228,,,,,,,42,0,42
229,,,,,,,42,0,42
230,,,,,,,44,0,44
231,,,,,,,40,0,40
232,,,,,,,54,0,54
233,,,,,,,51,0,51
234,,,,,,,47,0,47
235,,,,,,,52,0,52
236,,,,,,,54,0,54
237,,,,,,,50,0,50
238,,,,,,,48,0,48
239,,,,,,,55,0,55
240,,,,,,,55,0,55
241,,,,,,,36,0,36
242,,,,,,,56,0,56
243,,,,,,,39,0,39
244,,,,,,,48,0,48
245,,,,,,,45,0,45
246,,,,,,,42,0,42
247,,,,,,,42,0,42
248,,,,,,,50,0,50
249,,,,,,,50,0,50
250,,,,,,,41,0,41
251,,,,,,,42,0,42
252,,,,,,,43,0,43
253,,,,,,,54,0,54
254,,,,,,,43,2,41
255,,,,,,,36,0,36
256,,,,,,,51,0,51
257,,,,,,,37,0,37
258,,,,,,,50,0,50
259,,,,,,,40,0,40
260,,,,,,,49,0,49
261,,,,,,,52,0,52
262,,,,,,,47,2,45
263,,,,,,,44,0,44
264,,,,,,,52,0,52
265,,,,,,,43,0,43
266,,,,,,,44,0,44
267,,,,,,,38,1,37
268,,,,,,,44,0,44
269,,,,,,,47,0,47
270,,,,,,,45,0,45
271,,,,,,,53,0,53
272,,,,,,,45,2,43
273,,,,,,,46,0,46
274,,,,,,,55,0,55
275,,,,,,,55,6,49
276,,,,,,,62,6,56
277,,,,,,,51,0,51
278,,,,,,,52,0,52
279,,,,,,,48,0,48
280,,,,,,,41,0,41
281,,,,,,,52,0,52
282,,,,,,,45,0,45
283,,,,,,,52,0,52
284,,,,,,,43,0,43
285,,,,,,,45,0,45
286,,,,,,,51,0,51
287,,,,,,,39,0,39
288,,,,,,,44,0,44
289,,,,,,,44,0,44
290,,,,,,,50,0,50
291,,,,,,,42,0,42
292,,,,,,,48,0,48
293,,,,,,,38,0,38
294,,,,,,,38,2,36
295,,,,,,,40,0,40
296,,,,,,,44,0,44
297,,,,,,,46,0,46
298,,,,,,,48,0,48
299,,,,,,,42,2,40
300,,,,,,,49,0,49
301,,,,,,,51,0,51
302,,,,,,,55,0,55
303,,,,,,,39,0,39
304,,,,,,,57,0,57
305,,,,,,,51,0,51
306,,,,,,,50,0,50
307,,,,,,,46,0,46
308,,,,,,,47,0,47
309,,,,,,,51,0,51
310,,,,,,,53,0,53
311,,,,,,,60,0,60
312,,,,,,,43,0,43
313,,,,,,,43,0,43
314,,,,,,,58,0,58
315,,,,,,,46,0,46
316,,,,,,,53,0,53
317,,,,,,,41,0,41
318,,,,,,,42,0,42
319,,,,,,,50,0,50
320,,,,,,,58,1,57
321,,,,,,,59,0,59
322,,,,,,,55,0,55
323,,,,,,,51,0,51
324,,,,,,,49,2,47
325,,,,,,,40,0,40
326,,,,,,,41,0,41
327,,,,,,,45,0,45
328,,,,,,,52,0,52
329,,,,,,,52,0,52
330,,,,,,,58,1,57
331,,,,,,,48,0,48
332,,,,,,,45,0,45
333,,,,,,,55,0,55
334,,,,,,,50,2,48
335,,,,,,,50,0,50
336,,,,,,,37,0,37
337,,,,,,,50,0,50
338,,,,,,,42,0,42
339,,,,,,,52,0,52
340,,,,,,,38,0,38
341,,,,,,,37,0,37
342,,,,,,,36,0,36
343,,,,,,,43,3,40
344,,,,,,,39,0,39
345,,,,,,,46,0,46
346,,,,,,,49,1,48
347,,,,,,,54,0,54
348,,,,,,,40,0,40
349,,,,,,,50,2,48
350,,,,,,,52,3,49
351,,,,,,,63,7,56
352,,,,,,,50,5,45
353,,,,,,,42,0,42
354,,,,,,,45,0,45
355,,,,,,,46,0,46
356,,,,,,,47,0,47
357,,,,,,,51,0,51
358,,,,,,,48,0,48
359,,,,,,,37,0,37
360,,,,,,,39,0,39
361,,,,,,,46,0,46
362,,,,,,,63,0,63
363,,,,,,,42,0,42
364,,,,,,,43,0,43
365,,,,,,,55,0,55
366,,,,,,,39,0,39
367,,,,,,,49,0,49
368,,,,,,,52,0,52
369,,,,,,,44,0,44
370,,,,,,,46,0,46
371,,,,,,,51,0,51
372,,,,,,,49,0,49
373,,,,,,,55,0,55
374,,,,,,,49,0,49
375,,,,,,,36,0,36
376,,,,,,,53,0,53
377,,,,,,,41,0,41
378,,,,,,,45,0,45
379,,,,,,,52,0,52
380,,,,,,,39,0,39
381,,,,,,,52,0,52
382,,,,,,,50,0,50
383,,,,,,,42,0,42
384,,,,,,,45,0,45
385,,,,,,,51,0,51
386,,,,,,,41,1,40
387,,,,,,,48,0,48
388,,,,,,,44,0,44
389,,,,,,,53,0,53
390,,,,,,,45,0,45
391,,,,,,,40,0,40
392,,,,,,,56,0,56
393,,,,,,,45,0,45
394,,,,,,,47,0,47
395,,,,,,,53,0,53
396,,,,,,,42,0,42
397,,,,,,,51,0,51
398,,,,,,,45,0,45
399,,,,,,,38,0,38
400,,,,,,,48,0,48
